filepath,category,split
illegal_dumping_raw/trash53.jpg,illegal_dumping,train
other_pool/n07613480_trifle.JPEG,other,train
pothole_raw/Pothole Dataset/img-807.jpg,pothole,train
graffiti_raw/2019-03-15 11.39.30 2000306772078025770_cargraffiti.jpg,graffiti,train
other_pool/n03838899_oboe.JPEG,other,train
broken_streetlight_raw/20240305_190241.jpg,broken_streetlight,train
broken_streetlight_raw/20240305_191641.jpg,broken_streetlight,train
broken_streetlight_raw/20240309_192346.jpg,broken_streetlight,train
broken_streetlight_raw/1710161617685.jpg,broken_streetlight,train
broken_streetlight_raw/20240309_192523.jpg,broken_streetlight,train
pothole_raw/Pothole Dataset/img-698.jpg,pothole,train
illegal_dumping_raw/trash27.jpg,illegal_dumping,train
graffiti_raw/2019-10-27_20-14-34_UTC_1.jpg,graffiti,train
other_pool/n13040303_stinkhorn.JPEG,other,train
graffiti_raw/2018-09-16 02.59.13 1869584832449724625_cargraffiti.jpg,graffiti,train
illegal_dumping_raw/trash10.jpg,illegal_dumping,train
broken_streetlight_raw/IMG-20240228-WA0009.jpg,broken_streetlight,train
other_pool/n04179913_sewing_machine.JPEG,other,train
broken_streetlight_raw/20240305_192353.jpg,broken_streetlight,train
pothole_raw/Pothole Dataset/img-634.jpg,pothole,train
other_pool/n04336792_stretcher.JPEG,other,train
other_pool/n01833805_hummingbird.JPEG,other,train
illegal_dumping_raw/trash75.jpg,illegal_dumping,train
graffiti_raw/2019-10-10_11-03-27_UTC.jpg,graffiti,train
broken_streetlight_raw/1710175965786.jpg,broken_streetlight,train
other_pool/n04201297_shoji.JPEG,other,train
pothole_raw/Pothole Dataset/img-332.jpg,pothole,train
graffiti_raw/2019-02-08 04.07.54 1974742518500562226_cargraffiti.jpg,graffiti,train
graffiti_raw/2019-01-20 12.24.10 1961221560695391840_cargraffiti.jpg,graffiti,train
cracked_sidewalk_raw/pure_crack_30.jpg,cracked_sidewalk,train
illegal_dumping_raw/trash92.jpg,illegal_dumping,train
other_pool/n02231487_walking_stick.JPEG,other,train
other_pool/n01828970_bee_eater.JPEG,other,train
broken_streetlight_raw/20240305_192751.jpg,broken_streetlight,train
illegal_dumping_raw/trash39.jpg,illegal_dumping,train
cracked_sidewalk_raw/like_crack_203.jpg,cracked_sidewalk,train
broken_streetlight_raw/20240309_190943.jpg,broken_streetlight,train
other_pool/n03657121_lens_cap.JPEG,other,train
broken_streetlight_raw/20240309_193111.jpg,broken_streetlight,train
broken_streetlight_raw/IMG-20240303-WA0071.jpg,broken_streetlight,train
graffiti_raw/2019-10-11_05-35-10_UTC_2.jpg,graffiti,train
pothole_raw/Pothole Dataset/img-1008.jpg,pothole,train
graffiti_raw/2018-09-23 04.23.27 1874701099422157811_cargraffiti.jpg,graffiti,train
other_pool/n04005630_prison.JPEG,other,train
broken_streetlight_raw/20240309_194052.jpg,broken_streetlight,train
broken_streetlight_raw/20240305_191243.jpg,broken_streetlight,train
pothole_raw/Pothole Dataset/img-5.jpg,pothole,train
illegal_dumping_raw/trash133.jpg,illegal_dumping,train
illegal_dumping_raw/trash4.jpg,illegal_dumping,train
pothole_raw/Pothole Dataset/img-752.jpg,pothole,train
broken_streetlight_raw/20240305_191039.jpg,broken_streetlight,train
other_pool/n02807133_bathing_cap.JPEG,other,train
other_pool/n02979186_cassette_player.JPEG,other,train
other_pool/n01632458_spotted_salamander.JPEG,other,train
pothole_raw/Pothole Dataset/img-11.jpg,pothole,train
graffiti_raw/2019-02-08 12.11.24 1974985864870615877_cargraffiti.jpg,graffiti,train
graffiti_raw/2019-10-10_22-53-56_UTC.jpg,graffiti,train
pothole_raw/Pothole Dataset/img-1231.jpg,pothole,train
illegal_dumping_raw/trash71.jpg,illegal_dumping,train
pothole_raw/Pothole Dataset/img-537.jpg,pothole,train
other_pool/n03388183_fountain_pen.JPEG,other,train
pothole_raw/Pothole Dataset/img-917.jpg,pothole,train
illegal_dumping_raw/trash110.jpg,illegal_dumping,train
broken_streetlight_raw/20240305_192718.jpg,broken_streetlight,train
pothole_raw/Pothole Dataset/img-436.jpg,pothole,train
graffiti_raw/2019-09-06_20-32-30_UTC.jpg,graffiti,train
illegal_dumping_raw/trash118.jpg,illegal_dumping,train
pothole_raw/Pothole Dataset/img-527.jpg,pothole,train
broken_streetlight_raw/1710175965998.jpg,broken_streetlight,train
cracked_sidewalk_raw/pure_crack_21.jpg,cracked_sidewalk,train
broken_streetlight_raw/WhatsApp Image 2024-03-09 at 19.40.49_4cf65645.jpg,broken_streetlight,train
cracked_sidewalk_raw/crack_with_moss_100.jpg,cracked_sidewalk,train
pothole_raw/Pothole Dataset/img-352.jpg,pothole,train
broken_streetlight_raw/20240409_185841.jpg,broken_streetlight,train
other_pool/n03658185_letter_opener.JPEG,other,train
other_pool/n02108915_French_bulldog.JPEG,other,train
other_pool/n02883205_bow_tie.JPEG,other,train
broken_streetlight_raw/20240409_185848.jpg,broken_streetlight,train
other_pool/n06785654_crossword_puzzle.JPEG,other,train
pothole_raw/Pothole Dataset/img-817.jpg,pothole,train
broken_streetlight_raw/20240309_192558.jpg,broken_streetlight,train
broken_streetlight_raw/20240309_192730.jpg,broken_streetlight,train
graffiti_raw/2019-02-01 11.42.10 1969897725109527850_cargraffiti.jpg,graffiti,train
other_pool/n02910353_buckle.JPEG,other,train
pothole_raw/Pothole Dataset/img-1243.jpg,pothole,train
illegal_dumping_raw/trash109.jpg,illegal_dumping,train
illegal_dumping_raw/trash76.jpg,illegal_dumping,train
graffiti_raw/2019-10-28_15-52-37_UTC_2.jpg,graffiti,train
illegal_dumping_raw/trash95.jpg,illegal_dumping,train
illegal_dumping_raw/trash34.jpg,illegal_dumping,train
graffiti_raw/2019-10-27_19-04-59_UTC_1.jpg,graffiti,train
other_pool/n03873416_paddle.JPEG,other,train
other_pool/n02951585_can_opener.JPEG,other,train
other_pool/n01986214_hermit_crab.JPEG,other,train
cracked_sidewalk_raw/crack_with_moss_03.jpg,cracked_sidewalk,train
graffiti_raw/2019-10-18_06-45-22_UTC.jpg,graffiti,train
pothole_raw/Pothole Dataset/img-655.jpg,pothole,train
broken_streetlight_raw/20240305_193403.jpg,broken_streetlight,train
other_pool/n04372370_switch.JPEG,other,train
broken_streetlight_raw/20240305_193139.jpg,broken_streetlight,train
graffiti_raw/2019-10-25_18-12-44_UTC.jpg,graffiti,train
other_pool/n03786901_mortar.JPEG,other,train
broken_streetlight_raw/20240305_192744.jpg,broken_streetlight,train
other_pool/n01748264_Indian_cobra.JPEG,other,train
broken_streetlight_raw/20240305_193539.jpg,broken_streetlight,train
cracked_sidewalk_raw/pure_crack_17.jpg,cracked_sidewalk,train
graffiti_raw/2019-10-28_14-59-05_UTC.jpg,graffiti,train
other_pool/n04044716_radio_telescope.JPEG,other,train
pothole_raw/Pothole Dataset/img-408.jpg,pothole,train
cracked_sidewalk_raw/crack_noise_03.jpg,cracked_sidewalk,train
graffiti_raw/2019-10-17_16-20-27_UTC_6.jpg,graffiti,train
graffiti_raw/2018-07-22 11.18.47 1829249272895209080_cargraffiti.jpg,graffiti,train
broken_streetlight_raw/20240430_051139.jpg,broken_streetlight,train
graffiti_raw/2018-07-21 13.25.36 1828588320428179353_cargraffiti.jpg,graffiti,train
broken_streetlight_raw/20240309_191113.jpg,broken_streetlight,train
graffiti_raw/2019-04-03 10.49.56 2014052555718656930_cargraffiti.jpg,graffiti,train
other_pool/n02123597_Siamese_cat.JPEG,other,train
other_pool/n01580077_jay.JPEG,other,train
other_pool/n02088466_bloodhound.JPEG,other,train
broken_streetlight_raw/1710161617729.jpg,broken_streetlight,train
cracked_sidewalk_raw/like_crack_06.jpg,cracked_sidewalk,train
illegal_dumping_raw/trash68.jpg,illegal_dumping,train
graffiti_raw/2018-08-07 21.25.09 1841150871717313452_cargraffiti.jpg,graffiti,train
broken_streetlight_raw/20240305_192613.jpg,broken_streetlight,train
broken_streetlight_raw/1710175965862.jpg,broken_streetlight,train
pothole_raw/Pothole Dataset/img-227.jpg,pothole,train
pothole_raw/Pothole Dataset/img-533.jpg,pothole,train
pothole_raw/Pothole Dataset/img-845.jpg,pothole,train
cracked_sidewalk_raw/pure_crack_24.jpg,cracked_sidewalk,train
graffiti_raw/2019-10-28_11-01-23_UTC_3.jpg,graffiti,train
pothole_raw/Pothole Dataset/img-426.jpg,pothole,train
pothole_raw/Pothole Dataset/img-760.jpg,pothole,train
pothole_raw/Pothole Dataset/img-457.jpg,pothole,train
broken_streetlight_raw/20240305_193413.jpg,broken_streetlight,train
broken_streetlight_raw/IMG-20240303-WA0066.jpg,broken_streetlight,train
graffiti_raw/2018-09-13 10.27.13 1867633180744708118_cargraffiti.jpg,graffiti,train
other_pool/n09835506_ballplayer.JPEG,other,train
graffiti_raw/2019-03-25 10.45.53 2007527539632177894_cargraffiti.jpg,graffiti,train
illegal_dumping_raw/trash78.jpg,illegal_dumping,train
pothole_raw/Pothole Dataset/img-241.jpg,pothole,train
broken_streetlight_raw/20240309_192108.jpg,broken_streetlight,train
pothole_raw/Pothole Dataset/img-868.jpg,pothole,train
pothole_raw/Pothole Dataset/img-192.jpg,pothole,train
other_pool/n03062245_cocktail_shaker.JPEG,other,train
broken_streetlight_raw/20240305_193625.jpg,broken_streetlight,train
broken_streetlight_raw/IMG20240307203439.jpg,broken_streetlight,train
graffiti_raw/2018-10-07 19.47.08 1885312862790166813_cargraffiti.jpg,graffiti,train
other_pool/n04532106_vestment.JPEG,other,train
broken_streetlight_raw/20240309_191033.jpg,broken_streetlight,train
illegal_dumping_raw/trash38.jpg,illegal_dumping,train
graffiti_raw/2019-02-08 12.11.24 1974985870356636572_cargraffiti.jpg,graffiti,train
pothole_raw/Pothole Dataset/img-663.jpg,pothole,train
graffiti_raw/2019-10-07_16-00-15_UTC_2.jpg,graffiti,train
broken_streetlight_raw/20240305_191721.jpg,broken_streetlight,train
graffiti_raw/2018-08-16 02.25.13 1847100109235167203_cargraffiti.jpg,graffiti,train
other_pool/n02747177_ashcan.JPEG,other,train
graffiti_raw/2019-04-10_12-25-03_UTC_1.jpg,graffiti,train
other_pool/n02643566_lionfish.JPEG,other,train
cracked_sidewalk_raw/pure_crack_122.jpg,cracked_sidewalk,train
graffiti_raw/2019-05-07_10-06-33_UTC.jpg,graffiti,train
graffiti_raw/2019-09-17_14-45-21_UTC.jpg,graffiti,train
broken_streetlight_raw/20240305_193122.jpg,broken_streetlight,val
pothole_raw/Pothole Dataset/img-1111.jpg,pothole,val
other_pool/n01774384_black_widow.JPEG,other,val
illegal_dumping_raw/trash82.jpg,illegal_dumping,val
other_pool/n02877765_bottlecap.JPEG,other,val
other_pool/n04266014_space_shuttle.JPEG,other,val
pothole_raw/Pothole Dataset/img-709.jpg,pothole,val
illegal_dumping_raw/trash9.jpg,illegal_dumping,val
graffiti_raw/2019-10-20_21-29-40_UTC.jpg,graffiti,val
other_pool/n01753488_horned_viper.JPEG,other,val
graffiti_raw/2019-04-09 06.41.16 2018276051244034803_cargraffiti.jpg,graffiti,val
other_pool/n03759954_microphone.JPEG,other,val
other_pool/n02361337_marmot.JPEG,other,val
other_pool/n01776313_tick.JPEG,other,val
graffiti_raw/2019-10-13_15-09-38_UTC.jpg,graffiti,val
other_pool/n03529860_home_theater.JPEG,other,val
other_pool/n01770081_harvestman.JPEG,other,val
other_pool/n03676483_lipstick.JPEG,other,val
pothole_raw/Pothole Dataset/img-405.jpg,pothole,val
other_pool/n02823428_beer_bottle.JPEG,other,val
pothole_raw/Pothole Dataset/img-628.jpg,pothole,val
pothole_raw/Pothole Dataset/img-744.jpg,pothole,val
pothole_raw/Pothole Dataset/img-912.jpg,pothole,val
graffiti_raw/2019-10-08_14-03-44_UTC_1.jpg,graffiti,val
graffiti_raw/2019-10-08_17-56-16_UTC.jpg,graffiti,val
illegal_dumping_raw/trash6.jpg,illegal_dumping,val
graffiti_raw/2018-11-14 01.19.51 1912327221687683236_cargraffiti.jpg,graffiti,val
broken_streetlight_raw/20240305_193708.jpg,broken_streetlight,val
graffiti_raw/2019-10-28_00-17-41_UTC_3.jpg,graffiti,val
illegal_dumping_raw/trash129.jpg,illegal_dumping,val
other_pool/n02110958_pug.JPEG,other,val
other_pool/n03733131_maypole.JPEG,other,val
broken_streetlight_raw/1709693294162.jpg,broken_streetlight,val
pothole_raw/Pothole Dataset/img-356.jpg,pothole,val
pothole_raw/Pothole Dataset/img-630.jpg,pothole,val
broken_streetlight_raw/IMG-20240228-WA0008.jpg,broken_streetlight,val
pothole_raw/Pothole Dataset/img-471.jpg,pothole,val
illegal_dumping_raw/trash108.jpg,illegal_dumping,val
pothole_raw/Pothole Dataset/img-475.jpg,pothole,val
other_pool/n07768694_pomegranate.JPEG,other,val
pothole_raw/Pothole Dataset/img-306.jpg,pothole,val
illegal_dumping_raw/trash32.jpg,illegal_dumping,val
broken_streetlight_raw/IMG20240307184929_01.jpg,broken_streetlight,val
illegal_dumping_raw/trash85.jpg,illegal_dumping,val
graffiti_raw/2019-01-20 12.34.31 1961226764064026067_cargraffiti.jpg,graffiti,val
pothole_raw/Pothole Dataset/img-279.jpg,pothole,val
pothole_raw/Pothole Dataset/img-197.jpg,pothole,val
pothole_raw/Pothole Dataset/img-792.jpg,pothole,val
broken_streetlight_raw/WhatsApp Image 2024-04-21 at 21.53.06_7c786393.jpg,broken_streetlight,val
graffiti_raw/2018-08-28 14.11.44 1856153022158396782_cargraffiti.jpg,graffiti,val
broken_streetlight_raw/IMG20240307184927_03.jpg,broken_streetlight,val
broken_streetlight_raw/IMG-20240303-WA0080.jpg,broken_streetlight,val
other_pool/n03599486_jinrikisha.JPEG,other,val
cracked_sidewalk_raw/pure_crack_13.jpg,cracked_sidewalk,val
graffiti_raw/2019-03-03_17-29-36_UTC.jpg,graffiti,val
pothole_raw/Pothole Dataset/img-1123.jpg,pothole,val
cracked_sidewalk_raw/like_crack_00.jpg,cracked_sidewalk,val
other_pool/n01494475_hammerhead.JPEG,other,val
broken_streetlight_raw/IMG-20240309-WA0040.jpg,broken_streetlight,val
broken_streetlight_raw/1709693388228.jpg,broken_streetlight,val
pothole_raw/Pothole Dataset/img-1014.jpg,pothole,val
illegal_dumping_raw/trash35.jpg,illegal_dumping,val
pothole_raw/Pothole Dataset/img-260.jpg,pothole,val
broken_streetlight_raw/20240309_192443.jpg,broken_streetlight,val
graffiti_raw/2018-11-04 18.33.53 1905599912767354777_cargraffiti.jpg,graffiti,val
illegal_dumping_raw/trash131.jpg,illegal_dumping,val
pothole_raw/Pothole Dataset/img-1074.jpg,pothole,val
cracked_sidewalk_raw/pure_crack_07.jpg,cracked_sidewalk,val
graffiti_raw/2018-11-22 09.43.00 1918377155899526794_cargraffiti.jpg,graffiti,val
other_pool/n02422106_hartebeest.JPEG,other,val
broken_streetlight_raw/IMG_20240301_065244.jpg,broken_streetlight,val
graffiti_raw/2019-09-07_14-58-13_UTC.jpg,graffiti,val
pothole_raw/Pothole Dataset/img-458.jpg,pothole,val
graffiti_raw/2019-10-07_19-41-13_UTC.jpg,graffiti,val
graffiti_raw/2019-10-28_17-31-13_UTC.jpg,graffiti,val
other_pool/n03544143_hourglass.JPEG,other,val
pothole_raw/Pothole Dataset/img-1107.jpg,pothole,val
other_pool/n04592741_wing.JPEG,other,val
pothole_raw/Pothole Dataset/img-584.jpg,pothole,val
graffiti_raw/2019-10-28_17-31-37_UTC.jpg,graffiti,val
cracked_sidewalk_raw/pure_crack_08.jpg,cracked_sidewalk,val
graffiti_raw/2019-03-06 21.05.37 1994098919698339969_cargraffiti.jpg,graffiti,val
illegal_dumping_raw/trash132.jpg,illegal_dumping,val
broken_streetlight_raw/WhatsApp Image 2024-04-22 at 22.04.39_48ddff56.jpg,broken_streetlight,val
broken_streetlight_raw/IMG-20240228-WA0004.jpg,broken_streetlight,val
other_pool/n02444819_otter.JPEG,other,val
graffiti_raw/2019-10-26_12-00-34_UTC_3.jpg,graffiti,val
broken_streetlight_raw/1710175966226.jpg,broken_streetlight,val
pothole_raw/Pothole Dataset/img-1146.jpg,pothole,val
illegal_dumping_raw/trash52.jpg,illegal_dumping,val
graffiti_raw/2019-10-07_19-39-19_UTC_1.jpg,graffiti,val
broken_streetlight_raw/1710175965799.jpg,broken_streetlight,val
other_pool/n04254120_soap_dispenser.JPEG,other,val
other_pool/n02256656_cicada.JPEG,other,val
broken_streetlight_raw/20240305_193907.jpg,broken_streetlight,val
pothole_raw/Pothole Dataset/img-257.jpg,pothole,val
broken_streetlight_raw/IMG_20240301_065138.jpg,broken_streetlight,val
pothole_raw/Pothole Dataset/img-1130.jpg,pothole,val
broken_streetlight_raw/IMG-20240303-WA0072.jpg,broken_streetlight,val
graffiti_raw/2019-08-22_20-04-26_UTC.jpg,graffiti,val
pothole_raw/Pothole Dataset/img-614.jpg,pothole,val
illegal_dumping_raw/trash51.jpg,illegal_dumping,val
graffiti_raw/2019-09-27_06-54-51_UTC.jpg,graffiti,val
pothole_raw/Pothole Dataset/img-777.jpg,pothole,val
broken_streetlight_raw/WhatsApp Image 2024-03-05 at 21.24.05_b6036d11.jpg,broken_streetlight,val
broken_streetlight_raw/fault -2.jpg,broken_streetlight,val
broken_streetlight_raw/IMG20240307203445.jpg,broken_streetlight,val
other_pool/n03887697_paper_towel.JPEG,other,val
graffiti_raw/2018-12-27 19.28.51 1944040690700582186_cargraffiti.jpg,graffiti,val
other_pool/n03207941_dishwasher.JPEG,other,val
graffiti_raw/2018-11-07 20.35.29 1907835443513202242_cargraffiti.jpg,graffiti,val
pothole_raw/Pothole Dataset/img-421.jpg,pothole,val
other_pool/n02364673_guinea_pig.JPEG,other,val
other_pool/n03902125_pay-phone.JPEG,other,val
other_pool/n01930112_nematode.JPEG,other,val
other_pool/n04479046_trench_coat.JPEG,other,val
graffiti_raw/2018-10-18 06.45.05 1892891778858396231_cargraffiti.jpg,graffiti,val
broken_streetlight_raw/20240305_193714.jpg,broken_streetlight,val
broken_streetlight_raw/20240305_192822.jpg,broken_streetlight,val
broken_streetlight_raw/20240305_193858.jpg,broken_streetlight,val
broken_streetlight_raw/20240305_191551.jpg,broken_streetlight,val
broken_streetlight_raw/20240305_190855.jpg,broken_streetlight,val
graffiti_raw/2019-10-08_11-25-50_UTC.jpg,graffiti,val
pothole_raw/Pothole Dataset/img-801.jpg,pothole,val
graffiti_raw/2019-04-03 10.49.56 2014052559183167619_cargraffiti.jpg,graffiti,val
graffiti_raw/2019-03-22_09-40-34_UTC_1.jpg,graffiti,val
graffiti_raw/2019-09-14_20-05-11_UTC.jpg,graffiti,val
illegal_dumping_raw/trash40.jpg,illegal_dumping,val
cracked_sidewalk_raw/pure_crack_22.jpg,cracked_sidewalk,val
graffiti_raw/2019-01-15 08.45.51 1957487799562595020_cargraffiti.jpg,graffiti,val
pothole_raw/Pothole Dataset/img-1213.jpg,pothole,val
graffiti_raw/2018-10-28 10.42.49 1900259186341110833_cargraffiti.jpg,graffiti,val
cracked_sidewalk_raw/pure_crack_31.jpg,cracked_sidewalk,val
broken_streetlight_raw/1710175966012.jpg,broken_streetlight,val
graffiti_raw/2018-12-15 08.01.42 1934997517805001622_cargraffiti.jpg,graffiti,val
pothole_raw/Pothole Dataset/img-754.jpg,pothole,val
graffiti_raw/2019-10-08_14-57-58_UTC_2.jpg,graffiti,val
broken_streetlight_raw/20240305_192935.jpg,broken_streetlight,val
cracked_sidewalk_raw/pure_crack_23.jpg,cracked_sidewalk,val
pothole_raw/Pothole Dataset/img-133.jpg,pothole,val
other_pool/n04311174_steel_drum.JPEG,other,val
graffiti_raw/2019-08-31_13-48-34_UTC.jpg,graffiti,val
broken_streetlight_raw/WhatsApp Image 2024-03-05 at 21.24.10_1b0de8f2.jpg,broken_streetlight,val
pothole_raw/Pothole Dataset/img-657.jpg,pothole,val
other_pool/n01795545_black_grouse.JPEG,other,val
graffiti_raw/2019-10-27_15-10-14_UTC.jpg,graffiti,val
cracked_sidewalk_raw/like_crack_03.jpg,cracked_sidewalk,val
graffiti_raw/2019-04-04 22.28.03 2015128711732519559_cargraffiti.jpg,graffiti,val
graffiti_raw/2019-10-17_16-20-27_UTC_3.jpg,graffiti,val
graffiti_raw/2014-10-23 23.42.37 838130451809134694_cargraffiti.jpg,graffiti,val
broken_streetlight_raw/WhatsApp Image 2024-04-21 at 21.53.07_7a94d992.jpg,broken_streetlight,val
broken_streetlight_raw/20240305_190944.jpg,broken_streetlight,val
pothole_raw/Pothole Dataset/img-1063.jpg,pothole,val
illegal_dumping_raw/trash105.jpg,illegal_dumping,val
broken_streetlight_raw/IMG-20240303-WA0069.jpg,broken_streetlight,val
graffiti_raw/2018-08-22 09.30.36 1851662869906442651_cargraffiti.jpg,graffiti,val
pothole_raw/Pothole Dataset/img-1215.jpg,pothole,val
graffiti_raw/2019-10-27_20-56-55_UTC.jpg,graffiti,val
pothole_raw/Pothole Dataset/img-45.jpg,pothole,val
graffiti_raw/2019-10-26_14-05-23_UTC.jpg,graffiti,val
other_pool/n03649909_lawn_mower.JPEG,other,val
illegal_dumping_raw/trash125.jpg,illegal_dumping,val
illegal_dumping_raw/trash33.jpg,illegal_dumping,val
broken_streetlight_raw/20240309_193338.jpg,broken_streetlight,val
broken_streetlight_raw/20240305_192831.jpg,broken_streetlight,val
pothole_raw/Pothole Dataset/img-600.jpg,pothole,val
other_pool/n04008634_projectile.JPEG,other,val
broken_streetlight_raw/20240305_191648.jpg,broken_streetlight,val
other_pool/n02447366_badger.JPEG,other,val
broken_streetlight_raw/IMG-20240309-WA0039.jpg,broken_streetlight,val
cracked_sidewalk_raw/noncrack_03.jpg,cracked_sidewalk,val
graffiti_raw/2018-07-19 09.37.06 1827023763566529461_cargraffiti.jpg,graffiti,val
other_pool/n07871810_meat_loaf.JPEG,other,val
other_pool/n03888257_parachute.JPEG,other,val
pothole_raw/Pothole Dataset/img-987.jpg,pothole,val
other_pool/n03445924_golfcart.JPEG,other,val
other_pool/n07717556_butternut_squash.JPEG,other,val
pothole_raw/Pothole Dataset/img-668.jpg,pothole,val
graffiti_raw/2019-10-08_22-08-49_UTC_1.jpg,graffiti,val
other_pool/n07880968_burrito.JPEG,other,val
pothole_raw/Pothole Dataset/img-72.jpg,pothole,val
other_pool/n03777754_modem.JPEG,other,val
illegal_dumping_raw/trash80.jpg,illegal_dumping,val
broken_streetlight_raw/20240309_193551.jpg,broken_streetlight,val
other_pool/n03637318_lampshade.JPEG,other,val
pothole_raw/Pothole Dataset/img-646.jpg,pothole,val
other_pool/n02978881_cassette.JPEG,other,val
graffiti_raw/2019-01-20 12.34.31 1961226769717827939_cargraffiti.jpg,graffiti,val
broken_streetlight_raw/WhatsApp Image 2024-04-21 at 21.53.06_7c63b1a7.jpg,broken_streetlight,val
other_pool/n03958227_plastic_bag.JPEG,other,val
illegal_dumping_raw/trash91.jpg,illegal_dumping,val
graffiti_raw/2019-01-22 01.56.56 1962355405183133938_cargraffiti.jpg,graffiti,val
pothole_raw/Pothole Dataset/img-313.jpg,pothole,val
pothole_raw/Pothole Dataset/img-149.jpg,pothole,val
pothole_raw/Pothole Dataset/img-191.jpg,pothole,val
pothole_raw/Pothole Dataset/img-14.jpg,pothole,val
pothole_raw/Pothole Dataset/img-567.jpg,pothole,val
broken_streetlight_raw/1709693294168.jpg,broken_streetlight,val
other_pool/n04487081_trolleybus.JPEG,other,val
illegal_dumping_raw/trash86.jpg,illegal_dumping,val
illegal_dumping_raw/trash67.jpg,illegal_dumping,val
pothole_raw/Pothole Dataset/img-679.jpg,pothole,val
broken_streetlight_raw/1710175966018.jpg,broken_streetlight,val
graffiti_raw/2019-10-08_17-55-46_UTC_5.jpg,graffiti,val
broken_streetlight_raw/WhatsApp Image 2024-03-05 at 21.24.07_6c0812f6.jpg,broken_streetlight,val
pothole_raw/Pothole Dataset/img-298.jpg,pothole,val
cracked_sidewalk_raw/pure_crack_10.jpg,cracked_sidewalk,val
broken_streetlight_raw/20240430_052112.jpg,broken_streetlight,val
graffiti_raw/2018-10-31 19.19.37 1902693626090280790_cargraffiti.jpg,graffiti,val
broken_streetlight_raw/20240430_051332.jpg,broken_streetlight,val
pothole_raw/Pothole Dataset/img-204.jpg,pothole,val
cracked_sidewalk_raw/like_crack_43.jpg,cracked_sidewalk,val
cracked_sidewalk_raw/pure_crack_00.jpg,cracked_sidewalk,val
graffiti_raw/2019-10-27_01-35-44_UTC_6.jpg,graffiti,val
other_pool/n04141076_sax.JPEG,other,val
illegal_dumping_raw/trash21.jpg,illegal_dumping,val
other_pool/n02999410_chain.JPEG,other,val
graffiti_raw/2019-10-27_09-38-12_UTC.jpg,graffiti,val
other_pool/n02087046_toy_terrier.JPEG,other,test
illegal_dumping_raw/trash121.jpg,illegal_dumping,test
broken_streetlight_raw/20240309_191314.jpg,broken_streetlight,test
other_pool/n04550184_wardrobe.JPEG,other,test
graffiti_raw/2018-09-16 08.38.12 1869755885788339331_cargraffiti.jpg,graffiti,test
broken_streetlight_raw/20240430_052127.jpg,broken_streetlight,test
pothole_raw/Pothole Dataset/img-924.jpg,pothole,test
illegal_dumping_raw/trash55.jpg,illegal_dumping,test
graffiti_raw/2018-08-14 16.06.40 1846064009292535151_cargraffiti.jpg,graffiti,test
broken_streetlight_raw/1710175965876.jpg,broken_streetlight,test
broken_streetlight_raw/IMG_20240301_065548.jpg,broken_streetlight,test
pothole_raw/Pothole Dataset/img-806.jpg,pothole,test
graffiti_raw/2019-10-12_18-03-18_UTC.jpg,graffiti,test
graffiti_raw/2019-02-27 00.13.18 1988395179548412433_cargraffiti.jpg,graffiti,test
graffiti_raw/2019-04-02 11.03.10 2013332419995692320_cargraffiti.jpg,graffiti,test
broken_streetlight_raw/WhatsApp Image 2024-03-05 at 21.24.00_5220789e.jpg,broken_streetlight,test
graffiti_raw/2019-10-12_14-38-18_UTC.jpg,graffiti,test
pothole_raw/Pothole Dataset/img-961.jpg,pothole,test
illegal_dumping_raw/trash72.jpg,illegal_dumping,test
pothole_raw/Pothole Dataset/img-1136.jpg,pothole,test
illegal_dumping_raw/trash128.jpg,illegal_dumping,test
broken_streetlight_raw/20240305_192655.jpg,broken_streetlight,test
graffiti_raw/2019-10-26_12-00-34_UTC_1.jpg,graffiti,test
graffiti_raw/2019-03-22_18-16-40_UTC.jpg,graffiti,test
cracked_sidewalk_raw/pure_crack_11.jpg,cracked_sidewalk,test
broken_streetlight_raw/WhatsApp Image 2024-03-06 at 19.21.03_b424bd02.jpg,broken_streetlight,test
cracked_sidewalk_raw/crack_with_moss_06.jpg,cracked_sidewalk,test
broken_streetlight_raw/20240309_190827.jpg,broken_streetlight,test
graffiti_raw/2019-10-26_07-40-00_UTC_3.jpg,graffiti,test
illegal_dumping_raw/trash87.jpg,illegal_dumping,test
graffiti_raw/2018-11-07 17.24.47 1907739457287525589_cargraffiti.jpg,graffiti,test
pothole_raw/Pothole Dataset/img-1197.jpg,pothole,test
pothole_raw/Pothole Dataset/img-1077.jpg,pothole,test
other_pool/n02704792_amphibian.JPEG,other,test
other_pool/n02895154_breastplate.JPEG,other,test
illegal_dumping_raw/trash130.jpg,illegal_dumping,test
other_pool/n02113186_Cardigan.JPEG,other,test
broken_streetlight_raw/IMG-20240303-WA0074.jpg,broken_streetlight,test
pothole_raw/Pothole Dataset/img-990.jpg,pothole,test
pothole_raw/Pothole Dataset/img-360.jpg,pothole,test
graffiti_raw/2019-10-28_00-28-25_UTC_1.jpg,graffiti,test
graffiti_raw/2019-03-13_00-15-35_UTC.jpg,graffiti,test
graffiti_raw/2019-03-22_18-18-07_UTC.jpg,graffiti,test
broken_streetlight_raw/1710175965744.jpg,broken_streetlight,test
broken_streetlight_raw/1710175966006.jpg,broken_streetlight,test
graffiti_raw/2018-08-13 18.31.38 1845412194454195839_cargraffiti.jpg,graffiti,test
